Date,Open,High,Low,Close,Adj Close,Volume
2014-06-27,194.97999572753906,195.8800048828125,194.88999938964844,195.82000732421875,164.43280029296875,71445100
2014-06-30,195.6999969482422,196.1699981689453,195.52999877929688,195.72000122070312,164.34884643554688,70201200
2014-07-01,196.1999969482422,197.6300048828125,196.1300048828125,197.02999877929688,165.44888305664062,90470000
2014-07-02,197.0500030517578,197.47999572753906,196.9600067138672,197.22999572753906,165.61679077148438,52475000
2014-07-03,197.7899932861328,198.2899932861328,197.63999938964844,198.1999969482422,166.43130493164062,52938800
2014-07-07,197.82000732421875,197.97999572753906,197.22000122070312,197.50999450683594,165.8518829345703,61696000
2014-07-08,197.14999389648438,197.22000122070312,195.75999450683594,196.24000549316406,164.7854766845703,108143000
2014-07-09,196.72999572753906,197.3000030517578,196.30999755859375,197.1199951171875,165.5244140625,72992000
2014-07-10,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,164.86944580078125,99040000
2014-07-11,196.22000122070312,196.75,195.77999877929688,196.61000061035156,165.09616088867188,64243000
2014-07-14,197.61000061035156,197.86000061035156,197.44000244140625,197.60000610351562,165.92745971679688,58658000
2014-07-15,197.72000122070312,198.10000610351562,196.36000061035156,197.22999572753906,165.61679077148438,111307000
2014-07-16,198.11000061035156,198.25999450683594,197.4199981689453,197.9600067138672,166.2297821044922,79986400
2014-07-17,197.35000610351562,198.10000610351562,195.42999267578125,195.7100067138672,164.3404083251953,145398000
2014-07-18,196.35000610351562,197.91000366210938,196.24000549316406,197.7100067138672,166.01988220214844,124330000
2014-07-21,197.08999633789062,197.5,196.42999267578125,197.33999633789062,165.7091064453125,67592000
2014-07-22,198.00999450683594,198.55999755859375,197.8699951171875,198.1999969482422,166.43130493164062,67678000
2014-07-23,198.5,198.85000610351562,198.10000610351562,198.63999938964844,166.80075073242188,65612000
2014-07-24,198.8300018310547,199.05999755859375,198.4499969482422,198.64999389648438,166.8092041015625,56888000
2014-07-25,198.08999633789062,198.25999450683594,197.3300018310547,197.72000122070312,166.02825927734375,76837000
2014-07-28,197.75999450683594,198.08999633789062,196.6199951171875,197.8000030517578,166.0954132080078,69259000
2014-07-29,198.1699981689453,198.4499969482422,196.9199981689453,196.9499969482422,165.3816680908203,80466000
2014-07-30,197.64999389648438,197.91000366210938,196.16000366210938,196.97999572753906,165.4068603515625,104222000
2014-07-31,195.61000061035156,195.77999877929688,192.97000122070312,193.08999633789062,162.14041137695312,183479000
2014-08-01,192.55999755859375,193.75999450683594,191.57000732421875,192.5,161.64495849609375,189261000
2014-08-04,192.8699951171875,194.3000030517578,192.0500030517578,193.88999938964844,162.81214904785156,91340000
2014-08-05,193.10000610351562,193.60000610351562,191.30999755859375,192.00999450683594,161.2334747314453,152690000
2014-08-06,191.11000061035156,192.88999938964844,191.0800018310547,192.07000732421875,161.2838592529297,94818000
2014-08-07,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,160.41053771972656,135733000
2014-08-08,191.4600067138672,193.3699951171875,190.9499969482422,193.24000549316406,162.266357421875,117014000
2014-08-11,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,162.73658752441406,74544000
2014-08-12,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,162.5098419189453,73632000
2014-08-13,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,163.60987854003906,69047000
2014-08-14,195.16000366210938,195.75999450683594,194.97999572753906,195.75999450683594,164.3824005126953,57371000
2014-08-15,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,164.34884643554688,139951000
2014-08-18,196.8000030517578,197.4499969482422,196.69000244140625,197.36000061035156,165.72596740722656,75424000
2014-08-19,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,166.59088134765625,59135000
2014-08-20,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,167.035888671875,72763000
2014-08-21,199.08999633789062,199.75999450683594,198.92999267578125,199.5,167.52293395996094,67791000
2014-08-22,199.33999633789062,199.69000244140625,198.74000549316406,199.19000244140625,167.2626495361328,76107000
2014-08-25,200.13999938964844,200.58999633789062,199.14999389648438,200.1999969482422,168.11073303222656,63855000
2014-08-26,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,168.2198944091797,47298000
2014-08-27,200.42999267578125,200.57000732421875,199.94000244140625,200.25,168.15272521972656,47874000
2014-08-28,199.58999633789062,200.27000427246094,199.38999938964844,200.13999938964844,168.0603485107422,58330000
2014-08-29,200.4499969482422,200.72999572753906,199.82000732421875,200.7100067138672,168.53900146484375,65907000
2014-09-02,200.97000122070312,201.0,199.86000061035156,200.61000061035156,168.45504760742188,72426000
2014-09-03,201.3800048828125,201.41000366210938,200.22000122070312,200.5,168.36264038085938,57462000
2014-09-04,200.83999633789062,201.5800018310547,199.66000366210938,200.2100067138672,168.11907958984375,85236000
2014-09-05,200.1699981689453,201.19000244140625,199.41000366210938,201.11000061035156,168.87486267089844,102177000
2014-09-08,200.9199981689453,201.2100067138672,200.0,200.58999633789062,168.43821716308594,64146000
2014-09-09,200.41000366210938,200.5500030517578,198.91000366210938,199.32000732421875,167.371826171875,88591000
2014-09-10,199.42999267578125,200.1999969482422,198.77000427246094,200.07000732421875,168.00164794921875,67251000
2014-09-11,199.27000427246094,200.3300018310547,199.1199951171875,200.3000030517578,168.1947479248047,66774400
2014-09-12,200.10000610351562,200.1199951171875,198.55999755859375,199.1300048828125,167.2122802734375,117409300
2014-09-15,199.16000366210938,199.32000732421875,198.3800048828125,198.97999572753906,167.08633422851562,76401000
2014-09-16,198.61000061035156,200.83999633789062,198.5,200.47999572753906,168.34588623046875,116201000
2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,168.57261657714844,151266000
2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,169.47109985351562,94990000
2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,169.3184356689453,121649000
2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,168.01072692871094,125553000
2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,167.04898071289062,111393000
2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,168.3566131591797,107276000
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,165.64010620117188,150300000
2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,166.9561767578125,103547000
2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,166.6524658203125,95112000
2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,166.2138214111328,131302000
2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,163.9612579345703,177798000
2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,163.9866180419922,157285000
2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,165.79197692871094,121569000
2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,165.5979461669922,104778000
2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,163.04168701171875,147913000
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,165.89320373535156,186461000
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,162.60302734375,210705000
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,160.7470703125,221909000
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,158.1064453125,230939000
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,158.3510284423828,215847000
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,157.27964782714844,380715000
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,157.14466857910156,270391000
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,159.0006561279297,214625000
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,160.54452514648438,130011000
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,163.72506713867188,154949000
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,162.56085205078125,151822000
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,164.4505615234375,154944000
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,165.7160186767578,117927000
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,165.48826599121094,82954000
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,167.38645935058594,106736000
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,167.1333465576172,142557000
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,168.2047882080078,113330000
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,170.1282958984375,146903000
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,170.22108459472656,93600000
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,169.6305389404297,93343000
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,170.70193481445312,91709000
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,171.38526916503906,107089000
2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,171.5455780029297,89540000
2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,172.0854949951172,66319000
2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,172.25425720214844,54499400
2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,172.0686492919922,90120300
2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,172.26266479492188,85357900
2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,172.30487060546875,80417500
2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,172.41456604003906,80441000
2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,173.41004943847656,76068100
2014-11-19,205.30999755859375,205.5500030517578,204.3000030517578,205.22000122070312,173.1316680908203,82373000
2014-11-20,204.25999450683594,205.7100067138672,204.17999267578125,205.5800018310547,173.43531799316406,72840300
2014-11-21,207.63999938964844,207.83999633789062,205.97999572753906,206.67999267578125,174.3634033203125,142327300
2014-11-24,207.1699981689453,207.38999938964844,206.91000366210938,207.25999450683594,174.85263061523438,65880800
2014-11-25,207.5399932861328,207.7899932861328,206.8000030517578,207.11000061035156,174.72608947753906,79108300
2014-11-26,207.2899932861328,207.75999450683594,207.02999877929688,207.63999938964844,175.17323303222656,62167800
2014-11-28,207.49000549316406,207.8699951171875,206.91000366210938,207.1999969482422,174.8020477294922,57890100
2014-12-01,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,173.5872039794922,103968400
2014-12-02,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,174.70928955078125,74507200
2014-12-03,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,175.3841552734375,68952000
2014-12-04,207.5399932861328,208.27000427246094,206.6999969482422,207.66000366210938,175.19009399414062,91316600
2014-12-05,207.8699951171875,208.47000122070312,207.5500030517578,208.0,175.47695922851562,91025500
2014-12-08,207.52000427246094,208.1199951171875,205.92999267578125,206.61000061035156,174.30429077148438,108588200
2014-12-09,204.3699951171875,206.60000610351562,203.91000366210938,206.47000122070312,174.18617248535156,125180100
2014-12-10,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,171.39373779296875,159856400
2014-12-11,203.8800048828125,206.19000244140625,203.7100067138672,204.19000244140625,172.26266479492188,159012800
2014-12-12,202.63999938964844,203.82000732421875,200.85000610351562,200.88999938964844,169.47865295410156,202330200
2014-12-15,201.97999572753906,202.52999877929688,198.77999877929688,199.50999450683594,168.31446838378906,189965800
2014-12-16,198.5800018310547,202.39999389648438,197.86000061035156,197.91000366210938,166.96461486816406,259543800
2014-12-17,198.44000244140625,202.33999633789062,198.2899932861328,201.7899932861328,170.23794555664062,253910100
2014-12-18,204.74000549316406,212.97000122070312,203.9199981689453,206.77999877929688,174.4477081298828,257633900
2014-12-19,206.42999267578125,207.3300018310547,205.61000061035156,206.52000427246094,175.18994140625,245084600
2014-12-22,206.75,207.47000122070312,206.4600067138672,207.47000122070312,175.99588012695312,148318900
2014-12-23,208.1699981689453,208.22999572753906,207.39999389648438,207.75,176.23336791992188,122167900
2014-12-24,208.02000427246094,208.33999633789062,207.72000122070312,207.77000427246094,176.2503204345703,42963400
2014-12-26,208.30999755859375,208.85000610351562,208.25,208.44000244140625,176.8186798095703,57326700
2014-12-29,208.22000122070312,208.97000122070312,208.13999938964844,208.72000122070312,177.0561981201172,79643900
2014-12-30,208.2100067138672,208.3699951171875,207.50999450683594,207.60000610351562,176.10614013671875,73540800
2014-12-31,207.99000549316406,208.19000244140625,205.38999938964844,205.5399932861328,174.35861206054688,130333800
2015-01-02,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,174.26531982421875,121465900
2015-01-05,204.1699981689453,204.3699951171875,201.35000610351562,201.72000122070312,171.1181640625,169632600
2015-01-06,202.08999633789062,202.72000122070312,198.86000061035156,199.82000732421875,169.50640869140625,209151400
2015-01-07,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,171.61863708496094,125346700
2015-01-08,204.00999450683594,206.16000366210938,203.99000549316406,205.89999389648438,174.66403198242188,147217800
2015-01-09,206.39999389648438,206.4199981689453,203.50999450683594,204.25,173.26431274414062,158567300
2015-01-12,204.41000366210938,204.60000610351562,201.9199981689453,202.64999389648438,171.90704345703125,144396100
2015-01-13,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,171.42355346679688,214553300
2015-01-14,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,170.38861083984375,192991100
2015-01-15,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,168.82777404785156,176613900
2015-01-16,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,171.04177856445312,211879600
2015-01-20,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,171.40658569335938,130991100
2015-01-21,201.5,203.66000366210938,200.94000244140625,203.0800018310547,172.27183532714844,122942700
2015-01-22,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,174.83370971679688,174356000
2015-01-23,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,173.87513732910156,117516800
2015-01-26,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,174.2823028564453,92009700
2015-01-27,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,171.98345947265625,134044600
2015-01-28,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,169.77783203125,168514300
2015-01-29,200.3800048828125,202.3000030517578,198.67999267578125,201.99000549316406,171.34718322753906,173585400
2015-01-30,200.57000732421875,202.1699981689453,199.1300048828125,199.4499969482422,169.19252014160156,197729700
2015-02-02,200.0500030517578,202.02999877929688,197.86000061035156,201.9199981689453,171.2877960205078,163107000
2015-02-03,203.0,204.85000610351562,202.5500030517578,204.83999633789062,173.76480102539062,124212900
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,173.10321044921875,134306700
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,174.85067749023438,97953200
2015-02-06,206.55999755859375,207.24000549316406,204.9199981689453,205.5500030517578,174.3671417236328,125672000
2015-02-09,204.77000427246094,205.63999938964844,204.13999938964844,204.6300048828125,173.58668518066406,87219000
2015-02-10,205.8800048828125,207.1199951171875,204.67999267578125,206.80999755859375,175.4359588623047,96164200
2015-02-11,206.61000061035156,207.4499969482422,205.8300018310547,206.92999267578125,175.53778076171875,91087800
2015-02-12,207.88999938964844,208.99000549316406,206.97000122070312,208.9199981689453,177.22589111328125,97545900
2015-02-13,209.07000732421875,209.83999633789062,208.75999450683594,209.77999877929688,177.9554443359375,93670400
2015-02-17,209.39999389648438,210.32000732421875,209.10000610351562,210.11000061035156,178.23533630371094,76968200
2015-02-18,209.66000366210938,210.22000122070312,209.33999633789062,210.1300048828125,178.2523193359375,80652900
2015-02-19,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,178.12506103515625,91462500
2015-02-20,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,179.19400024414062,140896400
2015-02-23,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,179.16847229003906,74411100
2015-02-24,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,179.67745971679688,72472300
2015-02-25,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,179.52474975585938,73061700
2015-02-26,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,179.31272888183594,72697900
2015-02-27,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,178.70191955566406,108076000
2015-03-02,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,179.8301544189453,87491400
2015-03-03,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,179.0921173095703,110325800
2015-03-04,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,178.33712768554688,114497200
2015-03-05,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,178.5322265625,76873000
2015-03-06,209.4199981689453,209.94000244140625,207.10000610351562,207.5,176.02134704589844,188128000
2015-03-09,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,176.7508544921875,89818900
2015-03-10,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,173.8835906982422,157121300
2015-03-11,205.2899932861328,205.5,204.39999389648438,204.5,173.47640991210938,110145700
2015-03-12,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,175.68199157714844,93993500
2015-03-13,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,174.6046600341797,162410900
2015-03-16,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,176.93748474121094,136099200
2015-03-17,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,176.4115447998047,94510400
2015-03-18,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,178.5322265625,228808500
2015-03-19,209.9600067138672,210.47000122070312,209.02999877929688,209.5,177.7179412841797,117917300
2015-03-20,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,179.2865447998047,177715100
2015-03-23,210.4199981689453,211.11000061035156,210.0,210.0,178.93724060058594,71784500
2015-03-24,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,177.93177795410156,77805300
2015-03-25,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,175.32443237304688,159521700
2015-03-26,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,174.9068603515625,153067200
2015-03-27,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,175.30735778808594,118939000
2015-03-30,206.97999572753906,208.61000061035156,206.9600067138672,208.25,177.44613647460938,96180400
2015-03-31,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,175.8953094482422,126768700
2015-04-01,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,175.2732696533203,137303600
2015-04-02,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,175.90383911132812,86900900
2015-04-06,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,177.08824157714844,114368200
2015-04-07,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,176.61953735351562,81236300
